items_a,items_b,items_c,time
12,8,4,1663070978
12,8,4,1663070978
12,8,4,1663070979
12,8,4,1663070979
12,8,4,1663070980
12,8,4,1663070980
12,8,4,1663070981
12,8,4,1663070981
12,8,4,1663070982
12,8,4,1663070982
12,8,4,1663070983
12,8,4,1663070983
12,8,4,1663070984
12,8,4,1663070984
12,8,4,1663070985
12,8,4,1663070985
12,8,4,1663070986
12,8,4,1663070986
12,8,4,1663070987
12,8,4,1663070987
12,8,4,1663070988
12,8,4,1663070988
12,8,4,1663070989
12,8,4,1663070989
12,8,4,1663070990
12,8,4,1663070990
12,8,4,1663070991
12,8,4,1663070991
12,8,4,1663070992
12,8,4,1663070992
12,8,4,1663070993
12,8,4,1663070993
12,8,4,1663070994
12,8,4,1663070994
12,8,4,1663070995
12,8,4,1663070995
12,8,4,1663070996
12,8,4,1663070996
12,8,4,1663070997
12,8,4,1663070997
12,8,4,1663070998
12,8,4,1663070998
12,8,4,1663070999
12,8,4,1663070999
12,8,4,1663071000
12,8,4,1663071000
12,8,4,1663071001
12,8,4,1663071001
12,8,4,1663071002
12,8,4,1663071002
12,8,4,1663071003
12,8,4,1663071003
12,8,4,1663071004
12,8,4,1663071004
12,8,4,1663071005
12,8,4,1663071005
12,8,4,1663071006
12,8,4,1663071006
12,8,4,1663071007
12,8,4,1663071007
12,8,4,1663071008
12,8,4,1663071008
12,8,4,1663071009
12,8,4,1663071009
12,8,4,1663071010
12,8,4,1663071010
12,8,4,1663071011
12,8,4,1663071011
12,8,4,1663071012
12,8,4,1663071012
12,8,4,1663071013
12,8,4,1663071013
12,8,4,1663071014
12,8,4,1663071014
12,8,4,1663071015
12,8,4,1663071015
12,8,4,1663071016
12,8,4,1663071016
12,8,4,1663071017
12,8,4,1663071017
12,8,4,1663071018
12,8,4,1663071018
12,8,4,1663071019
12,8,4,1663071019
12,8,4,1663071020
12,8,4,1663071020
12,8,4,1663071021
12,8,4,1663071021
12,8,4,1663071022
12,8,4,1663071022
12,8,4,1663071023
12,8,4,1663071023
12,8,4,1663071024
12,8,4,1663071024
12,8,4,1663071025
12,8,4,1663071025
12,8,4,1663071026
12,8,4,1663071026
12,8,4,1663071027
12,8,4,1663071027
12,8,4,1663071028
12,8,4,1663071028
12,8,4,1663071029
12,8,4,1663071029
12,8,4,1663071030
12,8,4,1663071030
12,8,4,1663071031
12,8,4,1663071031
12,8,4,1663071032
12,8,4,1663071032
12,8,4,1663071033
12,8,4,1663071033
12,8,4,1663071034
12,8,4,1663071034
12,8,4,1663071035
12,8,4,1663071035
12,8,4,1663071036
12,8,4,1663071036
12,8,4,1663071037
12,8,4,1663071037
12,8,4,1663071038
12,8,4,1663071038
12,8,4,1663071039
12,8,4,1663071039
12,8,4,1663071040
12,8,4,1663071040
12,8,4,1663071041
12,8,4,1663071041
12,8,4,1663071042
12,8,4,1663071042
12,8,4,1663071043
12,8,4,1663071043
12,8,4,1663071044
12,8,4,1663071044
12,8,4,1663071045
12,8,4,1663071045
12,8,4,1663071046
12,8,4,1663071046
12,8,4,1663071047
12,8,4,1663071047
12,8,4,1663071048
12,8,4,1663071048
12,8,4,1663071049
12,8,4,1663071049
12,8,4,1663071050
12,8,4,1663071050
12,8,4,1663071051
12,7,4,1663071051
12,7,4,1663071052
12,7,4,1663071052
12,7,4,1663071053
12,7,4,1663071053
11,7,4,1663071054
11,7,4,1663071054
11,7,4,1663071055
11,7,4,1663071055
11,7,4,1663071056
11,7,4,1663071056
11,7,4,1663071057
11,7,4,1663071057
11,7,4,1663071058
11,7,4,1663071058
11,7,4,1663071059
11,7,4,1663071059
11,7,4,1663071060
11,7,4,1663071060
11,7,4,1663071061
11,7,4,1663071061
11,7,4,1663071062
11,7,4,1663071062
11,7,4,1663071063
11,7,4,1663071063
11,7,4,1663071064
11,7,4,1663071064
11,7,4,1663071065
11,7,4,1663071065
11,7,4,1663071066
11,7,4,1663071066
11,7,4,1663071067
11,7,4,1663071067
11,7,4,1663071068
11,7,4,1663071068
11,7,4,1663071069
11,7,4,1663071069
11,7,4,1663071070
11,7,4,1663071070
11,7,4,1663071071
11,7,4,1663071071
11,6,4,1663071072
11,6,4,1663071072
10,6,4,1663071073
10,6,4,1663071073
10,6,4,1663071074
10,6,4,1663071074
9,6,4,1663071075
9,6,4,1663071075
9,6,4,1663071076
9,6,4,1663071076
9,6,4,1663071077
9,6,4,1663071077
9,6,4,1663071078
9,6,4,1663071078
9,6,4,1663071079
9,6,4,1663071079
9,6,4,1663071080
9,6,4,1663071080
9,6,4,1663071081
9,6,4,1663071081
9,6,4,1663071082
9,6,4,1663071082
9,6,4,1663071083
9,6,4,1663071083
9,6,4,1663071084
9,6,4,1663071084
9,6,4,1663071085
9,6,4,1663071085
9,6,4,1663071086
9,6,4,1663071086
9,6,4,1663071087
9,6,4,1663071087
8,6,4,1663071088
8,6,4,1663071088
8,6,4,1663071089
8,6,4,1663071089
8,6,4,1663071090
8,6,4,1663071090
8,6,4,1663071091
8,6,4,1663071091
8,6,4,1663071092
8,6,4,1663071092
8,6,4,1663071093
8,6,4,1663071093
8,6,4,1663071094
8,6,4,1663071094
8,6,4,1663071095
8,6,4,1663071095
8,6,4,1663071096
8,6,4,1663071096
8,6,4,1663071097
8,6,4,1663071097
8,6,4,1663071098
8,6,4,1663071098
8,6,4,1663071099
8,6,4,1663071099
8,6,4,1663071100
8,6,4,1663071100
8,6,4,1663071101
8,6,4,1663071101
8,6,4,1663071102
8,6,4,1663071102
8,6,4,1663071103
8,6,4,1663071103
8,6,4,1663071104
8,6,4,1663071104
8,6,4,1663071105
8,6,4,1663071105
8,6,4,1663071106
8,6,4,1663071106
8,6,4,1663071107
8,6,4,1663071107
8,6,4,1663071108
8,6,4,1663071108
8,6,4,1663071109
8,6,4,1663071109
8,6,4,1663071110
8,6,4,1663071110
8,6,4,1663071111
8,6,4,1663071111
8,6,4,1663071112
8,6,4,1663071112
8,6,4,1663071113
8,6,4,1663071113
8,6,4,1663071114
8,6,4,1663071114
8,6,4,1663071115
8,6,4,1663071115
8,6,4,1663071116
8,6,4,1663071116
8,6,4,1663071117
8,6,4,1663071117
8,6,4,1663071118
8,6,4,1663071118
8,6,4,1663071119
8,6,4,1663071119
8,6,4,1663071120
8,6,4,1663071120
8,6,4,1663071121
8,6,4,1663071121
8,6,4,1663071122
8,6,4,1663071122
8,6,4,1663071123
8,6,4,1663071123
8,6,4,1663071124
8,6,4,1663071124
8,6,4,1663071125
8,6,4,1663071125
8,6,4,1663071126
8,6,4,1663071126
8,6,4,1663071127
8,6,4,1663071127
8,6,4,1663071128
8,6,4,1663071128
8,6,4,1663071129
8,6,4,1663071129
8,6,4,1663071130
8,6,4,1663071130
8,6,4,1663071131
8,6,4,1663071131
8,6,4,1663071132
8,6,4,1663071132
8,6,4,1663071133
8,6,4,1663071133
8,6,4,1663071134
8,6,4,1663071134
8,6,4,1663071135
8,6,4,1663071135
8,6,4,1663071136
8,6,4,1663071136
8,6,4,1663071137
8,6,4,1663071137
8,6,4,1663071138
8,6,4,1663071138
8,6,4,1663071139
8,6,4,1663071139
8,6,4,1663071140
8,6,4,1663071140
8,6,4,1663071141
8,6,4,1663071141
8,6,4,1663071142
8,6,4,1663071142
8,6,4,1663071143
8,6,4,1663071143
8,6,4,1663071144
8,6,4,1663071144
8,6,4,1663071145
8,6,4,1663071145
8,6,4,1663071146
8,6,4,1663071146
8,6,4,1663071147
8,6,4,1663071147
8,6,4,1663071148
8,6,4,1663071148
8,6,4,1663071149
8,6,4,1663071149
8,6,4,1663071150
8,6,4,1663071150
8,6,4,1663071151
8,6,4,1663071151
8,6,4,1663071152
8,6,4,1663071152
8,6,4,1663071153
8,6,4,1663071153
8,6,4,1663071154
8,6,4,1663071154
8,6,4,1663071155
8,6,4,1663071155
8,6,4,1663071156
8,6,4,1663071156
8,6,4,1663071157
8,6,4,1663071157
8,6,4,1663071158
8,6,4,1663071158
8,6,4,1663071159
8,6,4,1663071159
8,6,4,1663071160
8,6,4,1663071160
8,6,4,1663071161
8,6,4,1663071161
8,6,4,1663071162
8,6,4,1663071162
8,6,4,1663071163
8,6,4,1663071163
8,6,4,1663071164
8,6,3,1663071164
8,6,3,1663071165
8,6,3,1663071165
8,6,3,1663071166
8,6,3,1663071166
8,6,3,1663071167
8,6,3,1663071167
8,6,3,1663071168
8,6,3,1663071168
8,6,3,1663071169
8,6,3,1663071169
8,5,3,1663071170
8,5,3,1663071170
8,5,3,1663071171
8,5,3,1663071171
8,5,3,1663071172
8,5,3,1663071172
8,5,3,1663071173
8,5,3,1663071173
8,5,3,1663071174
8,5,3,1663071174
8,5,3,1663071175
8,5,3,1663071175
8,5,3,1663071176
8,5,3,1663071176
8,5,3,1663071177
8,5,3,1663071177
8,5,3,1663071178
8,5,3,1663071178
8,5,3,1663071179
8,5,3,1663071179
8,5,3,1663071180
8,5,3,1663071180
8,5,3,1663071181
8,5,3,1663071181
8,5,3,1663071182
8,5,3,1663071182
8,5,3,1663071183
8,5,3,1663071183
8,5,3,1663071184
8,5,3,1663071184
8,5,3,1663071185
8,5,3,1663071185
8,5,3,1663071186
8,5,3,1663071186
8,5,3,1663071187
8,5,3,1663071187
8,5,3,1663071188
8,5,3,1663071188
8,5,3,1663071189
8,5,3,1663071189
8,5,3,1663071190
8,5,3,1663071190
8,5,3,1663071191
8,5,3,1663071191
8,5,3,1663071192
8,5,3,1663071192
8,5,3,1663071193
8,5,3,1663071193
8,5,3,1663071194
8,5,3,1663071194
8,5,3,1663071195
8,5,3,1663071195
8,5,3,1663071196
8,5,3,1663071196
8,5,3,1663071197
8,5,3,1663071197
8,5,3,1663071198
8,5,3,1663071198
8,5,3,1663071199
8,5,3,1663071199
8,5,3,1663071200
8,5,3,1663071200
8,5,3,1663071201
8,5,3,1663071201
8,5,3,1663071202
8,5,3,1663071202
8,5,3,1663071203
8,5,3,1663071203
8,5,3,1663071204
8,5,3,1663071204
8,5,3,1663071205
8,5,3,1663071205
8,5,3,1663071206
8,5,3,1663071206
8,5,3,1663071207
8,5,3,1663071207
8,5,3,1663071208
8,5,3,1663071208
8,5,3,1663071209
8,5,3,1663071209
8,5,3,1663071210
8,5,3,1663071210
8,5,3,1663071211
8,5,3,1663071211
8,5,3,1663071212
8,5,3,1663071212
8,5,3,1663071213
8,5,3,1663071213
8,5,3,1663071214
8,5,3,1663071214
8,5,3,1663071215
8,5,3,1663071215
8,5,3,1663071216
8,5,3,1663071216
8,5,3,1663071217
8,5,3,1663071217
8,5,3,1663071218
8,5,3,1663071218
8,5,3,1663071219
8,5,3,1663071219
8,5,3,1663071220
8,5,3,1663071220
8,5,3,1663071221
8,5,3,1663071221
8,5,3,1663071222
8,5,3,1663071222
8,4,3,1663071223
8,4,3,1663071223
8,4,3,1663071224
8,4,3,1663071224
8,4,3,1663071225
8,4,3,1663071225
8,4,3,1663071226
8,4,3,1663071226
8,4,3,1663071227
8,4,3,1663071227
8,4,3,1663071228
8,4,3,1663071228
8,4,3,1663071229
8,4,3,1663071229
8,4,3,1663071230
8,4,3,1663071230
7,4,3,1663071231
7,4,3,1663071231
7,4,3,1663071232
7,4,3,1663071232
7,4,3,1663071233
7,4,3,1663071233
7,4,3,1663071234
7,4,3,1663071234
7,4,3,1663071235
7,4,3,1663071235
7,4,3,1663071236
7,4,3,1663071236
7,4,3,1663071237
7,4,3,1663071237
7,4,3,1663071238
7,4,3,1663071238
7,4,3,1663071239
7,4,3,1663071239
7,4,3,1663071240
7,4,3,1663071240
7,4,3,1663071241
7,4,3,1663071241
7,4,3,1663071242
7,4,3,1663071242
7,4,3,1663071243
7,4,3,1663071243
7,4,3,1663071244
7,4,3,1663071244
7,4,3,1663071245
7,4,3,1663071245
7,4,3,1663071246
7,4,3,1663071246
7,4,3,1663071247
7,4,3,1663071247
7,4,3,1663071248
7,4,3,1663071248
7,4,3,1663071249
7,4,3,1663071249
7,4,3,1663071250
7,4,3,1663071250
7,4,3,1663071251
7,4,3,1663071251
7,4,3,1663071252
7,4,3,1663071252
7,4,3,1663071253
7,4,3,1663071253
7,4,3,1663071254
7,4,3,1663071254
7,4,3,1663071255
7,4,3,1663071255
7,4,2,1663071256
7,4,2,1663071256
7,4,2,1663071257
7,4,2,1663071257
7,4,2,1663071258
7,4,2,1663071258
6,4,2,1663071259
6,4,2,1663071259
6,4,2,1663071260
6,4,2,1663071260
6,4,2,1663071261
6,4,2,1663071261
6,4,2,1663071262
6,4,2,1663071262
6,4,2,1663071263
6,4,2,1663071263
6,4,2,1663071264
6,4,2,1663071264
6,4,2,1663071265
6,4,2,1663071265
6,4,2,1663071266
6,4,2,1663071266
6,4,2,1663071267
6,4,2,1663071267
6,3,2,1663071268
6,3,2,1663071268
6,3,2,1663071269
6,3,2,1663071269
6,3,2,1663071270
6,3,2,1663071270
6,3,2,1663071271
6,3,2,1663071271
6,3,2,1663071272
6,3,2,1663071272
6,3,2,1663071273
6,3,2,1663071273
6,3,2,1663071274
6,3,2,1663071274
6,3,2,1663071275
6,3,2,1663071275
6,3,2,1663071276
6,3,2,1663071276
6,3,2,1663071277
6,3,2,1663071277
6,3,2,1663071278
6,3,2,1663071278
6,3,2,1663071279
6,3,2,1663071279
6,3,2,1663071280
6,3,2,1663071280
6,3,2,1663071281
6,3,2,1663071281
6,3,2,1663071282
6,3,2,1663071282
6,3,2,1663071283
6,3,2,1663071283
6,3,2,1663071284
6,3,2,1663071284
6,3,2,1663071285
6,3,2,1663071285
6,3,2,1663071286
6,3,1,1663071286
6,3,1,1663071287
6,3,1,1663071287
6,3,1,1663071288
6,3,1,1663071288
6,3,1,1663071289
6,3,1,1663071289
6,3,1,1663071290
6,3,1,1663071290
6,3,1,1663071291
6,3,1,1663071291
6,3,1,1663071292
6,3,1,1663071292
6,3,1,1663071293
6,3,1,1663071293
6,3,1,1663071294
6,3,1,1663071294
6,3,1,1663071295
6,3,1,1663071295
6,3,1,1663071296
6,3,1,1663071296
6,3,1,1663071297
6,3,1,1663071297
6,3,1,1663071298
6,3,1,1663071298
6,3,1,1663071299
6,3,1,1663071299
6,3,1,1663071300
6,3,1,1663071300
6,3,1,1663071301
6,3,1,1663071301
6,3,1,1663071302
6,3,1,1663071302
6,3,1,1663071303
6,3,1,1663071303
6,3,1,1663071304
6,3,1,1663071304
6,3,1,1663071305
6,3,1,1663071305
6,3,1,1663071306
6,3,1,1663071306
6,3,1,1663071307
6,3,1,1663071307
6,3,1,1663071308
6,3,1,1663071308
6,3,1,1663071309
6,3,1,1663071309
6,3,1,1663071310
6,3,1,1663071310
6,3,1,1663071311
6,3,1,1663071311
6,3,1,1663071312
6,3,1,1663071312
6,3,1,1663071313
6,3,1,1663071313
6,3,1,1663071314
6,3,1,1663071314
6,3,1,1663071315
6,3,1,1663071315
6,3,1,1663071316
6,3,1,1663071316
6,3,1,1663071317
6,3,1,1663071317
6,3,1,1663071318
6,3,1,1663071318
6,3,1,1663071319
6,3,1,1663071319
6,3,1,1663071320
6,3,1,1663071320
6,3,1,1663071321
6,3,1,1663071321
6,3,1,1663071322
6,3,1,1663071322
6,3,1,1663071323
6,3,1,1663071323
6,3,1,1663071324
6,3,1,1663071324
6,3,1,1663071325
6,3,1,1663071325
6,3,1,1663071326
6,3,1,1663071326
6,3,1,1663071327
6,3,1,1663071327
6,3,1,1663071328
6,3,1,1663071328
6,3,1,1663071329
6,3,1,1663071329
6,3,1,1663071330
6,3,1,1663071330
6,3,1,1663071331
6,3,1,1663071331
6,3,1,1663071332
6,3,1,1663071332
6,3,1,1663071333
6,3,1,1663071333
6,3,1,1663071334
6,3,1,1663071334
6,3,1,1663071335
6,3,1,1663071335
6,3,1,1663071336
6,3,1,1663071336
6,3,1,1663071337
6,3,1,1663071337
6,3,1,1663071338
6,3,1,1663071338
6,3,1,1663071339
6,3,1,1663071339
6,3,1,1663071340
6,3,1,1663071340
6,3,1,1663071341
6,3,1,1663071341
6,3,1,1663071342
6,3,1,1663071342
6,3,1,1663071343
6,3,1,1663071343
6,3,1,1663071344
6,3,1,1663071344
6,3,1,1663071345
6,3,1,1663071345
6,3,1,1663071346
6,3,1,1663071346
6,3,1,1663071347
6,3,1,1663071347
6,3,1,1663071348
6,3,1,1663071348
5,3,1,1663071349
5,3,1,1663071349
5,3,1,1663071350
5,3,1,1663071350
5,3,1,1663071351
5,3,1,1663071351
4,3,1,1663071352
4,3,1,1663071352
4,3,1,1663071353
4,3,1,1663071353
4,3,1,1663071354
4,3,1,1663071354
4,3,1,1663071355
4,3,1,1663071355
4,3,1,1663071356
4,3,1,1663071356
4,3,1,1663071357
4,3,1,1663071357
4,3,1,1663071358
4,3,1,1663071358
4,3,1,1663071359
4,3,1,1663071359
4,3,1,1663071360
4,3,1,1663071360
4,3,1,1663071361
4,3,1,1663071361
4,3,1,1663071362
4,3,1,1663071362
4,3,1,1663071363
4,3,1,1663071363
4,3,1,1663071364
4,3,1,1663071364
4,3,1,1663071365
4,3,1,1663071365
4,3,1,1663071366
4,3,1,1663071366
4,3,1,1663071367
4,3,1,1663071367
4,3,1,1663071368
4,3,1,1663071368
4,3,1,1663071369
4,3,1,1663071369
4,3,1,1663071370
4,3,1,1663071370
4,3,1,1663071371
4,3,1,1663071371
4,3,1,1663071372
4,3,1,1663071372
4,3,1,1663071373
4,3,1,1663071373
4,3,1,1663071374
4,3,1,1663071374
4,3,1,1663071375
4,3,1,1663071375
4,3,1,1663071376
4,3,1,1663071376
4,3,1,1663071377
4,3,1,1663071377
4,3,1,1663071378
4,3,1,1663071378
4,3,1,1663071379
4,3,1,1663071379
4,3,1,1663071380
4,3,1,1663071380
4,3,1,1663071381
4,3,1,1663071381
4,3,1,1663071382
4,3,1,1663071382
4,3,1,1663071383
4,3,1,1663071383
4,3,1,1663071384
4,3,1,1663071384
4,3,1,1663071385
4,3,1,1663071385
4,3,1,1663071386
4,3,1,1663071386
4,3,1,1663071387
4,3,1,1663071387
3,3,1,1663071388
3,3,1,1663071388
3,3,1,1663071389
3,3,1,1663071389
3,3,1,1663071390
3,3,1,1663071390
3,3,1,1663071391
3,3,1,1663071391
3,3,1,1663071392
3,3,1,1663071392
3,3,1,1663071393
3,3,1,1663071393
3,3,1,1663071394
3,3,1,1663071394
3,3,1,1663071395
3,3,1,1663071395
3,3,1,1663071396
3,3,1,1663071396
3,3,1,1663071397
3,3,1,1663071397
3,3,1,1663071398
3,3,1,1663071398
3,3,1,1663071399
3,3,1,1663071399
3,3,1,1663071400
3,3,1,1663071400
3,3,1,1663071401
3,3,1,1663071401
3,3,1,1663071402
3,3,1,1663071402
3,3,1,1663071403
3,3,1,1663071403
3,3,1,1663071404
3,3,1,1663071404
2,3,1,1663071405
2,3,1,1663071405
2,3,1,1663071406
2,3,1,1663071406
2,3,1,1663071407
2,3,1,1663071407
2,3,1,1663071408
2,3,1,1663071408
2,3,1,1663071409
2,3,1,1663071409
2,3,1,1663071410
2,3,1,1663071410
2,3,1,1663071411
2,3,1,1663071411
2,3,1,1663071412
2,3,1,1663071412
2,3,1,1663071413
2,3,1,1663071413
2,3,1,1663071414
2,3,1,1663071414
2,3,1,1663071415
2,3,1,1663071415
2,3,1,1663071416
2,3,1,1663071416
2,3,1,1663071417
2,3,1,1663071417
2,3,1,1663071418
2,3,1,1663071418
2,3,1,1663071419
2,3,1,1663071419
2,3,1,1663071420
2,3,1,1663071420
2,3,1,1663071421
2,3,1,1663071421
2,3,1,1663071422
2,3,1,1663071422
2,3,1,1663071423
2,3,1,1663071423
2,3,1,1663071424
2,3,1,1663071424
2,3,1,1663071425
2,3,1,1663071425
2,3,1,1663071426
2,3,1,1663071426
2,3,1,1663071427
2,3,1,1663071427
2,3,1,1663071428
2,3,1,1663071428
2,3,1,1663071429
2,3,1,1663071429
2,3,1,1663071430
2,3,1,1663071430
2,3,1,1663071431
2,3,1,1663071431
2,3,1,1663071432
2,3,1,1663071432
2,3,1,1663071433
2,3,1,1663071433
2,3,1,1663071434
2,3,1,1663071434
2,3,1,1663071435
2,3,1,1663071435
2,3,1,1663071436
2,3,1,1663071436
2,2,1,1663071437
2,2,1,1663071437
2,2,1,1663071438
2,2,1,1663071438
2,2,1,1663071439
2,2,1,1663071439
2,2,1,1663071440
2,2,1,1663071440
2,2,1,1663071441
2,2,1,1663071441
2,2,1,1663071442
2,2,1,1663071442
2,2,1,1663071443
2,2,1,1663071443
2,2,1,1663071444
2,2,1,1663071444
2,2,1,1663071445
2,2,1,1663071445
2,2,1,1663071446
2,2,1,1663071446
2,2,1,1663071447
2,2,1,1663071447
2,2,1,1663071448
2,2,1,1663071448
2,2,1,1663071449
2,2,1,1663071449
2,2,1,1663071450
2,2,1,1663071450
2,2,1,1663071451
2,2,1,1663071451
2,2,1,1663071452
2,2,1,1663071452
2,2,1,1663071453
2,2,1,1663071453
2,2,1,1663071454
2,2,1,1663071454
2,2,1,1663071455
2,2,1,1663071455
2,2,1,1663071456
2,2,1,1663071456
2,2,1,1663071457
2,2,1,1663071457
2,2,1,1663071458
2,2,1,1663071458
2,2,1,1663071459
2,2,1,1663071459
2,2,1,1663071460
2,2,1,1663071460
2,2,1,1663071461
2,2,1,1663071461
2,2,1,1663071462
2,2,1,1663071462
2,2,1,1663071463
2,2,1,1663071463
2,2,1,1663071464
2,2,1,1663071464
2,2,1,1663071465
2,2,1,1663071465
2,2,1,1663071466
2,2,1,1663071466
2,2,1,1663071467
2,2,1,1663071467
2,2,1,1663071468
1,2,1,1663071468
1,2,1,1663071469
1,2,1,1663071469
1,2,1,1663071470
1,2,1,1663071470
1,2,1,1663071471
1,2,1,1663071471
1,2,1,1663071472
1,2,1,1663071472
1,2,1,1663071473
1,2,1,1663071473
1,2,1,1663071474
1,2,1,1663071474
1,2,1,1663071475
1,2,1,1663071475
1,2,1,1663071476
1,2,1,1663071476
1,2,1,1663071477
1,2,1,1663071477
1,2,1,1663071478
1,2,1,1663071478
1,2,1,1663071479
1,2,1,1663071479
1,2,1,1663071480
1,2,1,1663071480
1,2,1,1663071481
1,2,1,1663071481
1,2,1,1663071482
1,2,1,1663071482
1,2,1,1663071483
1,2,1,1663071483
1,2,1,1663071484
1,2,1,1663071484
1,2,1,1663071485
1,2,1,1663071485
1,2,1,1663071486
1,2,1,1663071486
1,2,1,1663071487
1,2,1,1663071487
1,2,1,1663071488
1,2,1,1663071488
1,2,1,1663071489
1,2,1,1663071489
1,2,1,1663071490
1,2,1,1663071490
1,2,1,1663071491
1,2,1,1663071491
1,2,1,1663071492
1,2,1,1663071492
1,2,1,1663071493
1,2,1,1663071493
1,2,1,1663071494
1,2,1,1663071494
1,2,1,1663071495
1,2,1,1663071495
1,2,1,1663071496
1,2,1,1663071496
1,2,1,1663071497
1,2,1,1663071497
1,2,1,1663071498
1,2,1,1663071498
1,2,1,1663071499
1,2,1,1663071499
1,2,1,1663071500
1,2,1,1663071500
1,2,1,1663071501
1,2,1,1663071501
1,2,1,1663071502
1,2,1,1663071502
1,2,1,1663071503
1,2,1,1663071503
1,2,1,1663071504
1,2,1,1663071504
1,2,1,1663071505
1,2,1,1663071505
1,2,1,1663071506
1,2,1,1663071506
1,2,1,1663071507
1,2,1,1663071507
1,2,1,1663071508
1,2,1,1663071508
1,2,1,1663071509
1,2,1,1663071509
1,2,1,1663071510
1,2,1,1663071510
1,2,1,1663071511
1,2,1,1663071511
1,2,1,1663071512
1,2,1,1663071512
1,2,1,1663071513
1,2,1,1663071513
1,2,1,1663071514
1,2,1,1663071514
1,2,1,1663071515
1,2,1,1663071515
1,2,1,1663071516
1,2,1,1663071516
1,2,1,1663071517
1,2,1,1663071517
1,2,1,1663071518
1,2,1,1663071518
1,2,1,1663071519
1,2,1,1663071519
1,2,1,1663071520
1,2,1,1663071520
