items_a,items_b,items_c,time
4,15,5,1663069849
4,15,5,1663069850
4,15,5,1663069850
4,15,5,1663069851
4,15,5,1663069851
4,15,5,1663069852
4,15,5,1663069852
4,15,5,1663069853
4,15,5,1663069853
4,15,5,1663069854
4,15,5,1663069854
4,15,5,1663069855
4,15,5,1663069855
4,15,5,1663069856
4,15,5,1663069856
4,15,5,1663069857
4,15,5,1663069857
4,15,5,1663069858
4,15,5,1663069858
4,15,5,1663069859
4,15,5,1663069859
4,15,5,1663069860
4,15,5,1663069860
4,15,5,1663069861
4,15,5,1663069861
4,15,5,1663069862
4,15,5,1663069862
4,15,5,1663069863
4,15,5,1663069863
4,15,5,1663069864
4,15,5,1663069864
4,15,5,1663069865
4,15,5,1663069865
4,15,5,1663069866
4,15,5,1663069866
4,15,5,1663069867
4,15,5,1663069867
4,15,5,1663069868
4,15,5,1663069868
4,15,5,1663069869
4,15,5,1663069869
4,15,5,1663069870
4,15,5,1663069870
4,15,5,1663069871
4,15,5,1663069871
4,15,5,1663069872
4,15,5,1663069872
4,15,5,1663069873
4,15,5,1663069873
4,15,5,1663069874
4,15,5,1663069874
4,14,5,1663069875
4,14,5,1663069875
4,14,5,1663069876
4,14,5,1663069876
4,14,5,1663069877
4,14,5,1663069877
4,14,5,1663069878
4,14,5,1663069878
4,14,5,1663069879
4,14,5,1663069879
4,14,5,1663069880
4,14,5,1663069880
4,14,5,1663069881
4,14,5,1663069881
4,14,5,1663069882
4,14,5,1663069882
4,14,5,1663069883
4,14,5,1663069883
4,14,5,1663069884
4,14,5,1663069884
4,14,5,1663069885
4,14,5,1663069885
4,14,5,1663069886
4,14,5,1663069886
4,14,5,1663069887
4,14,5,1663069887
4,14,5,1663069888
4,14,5,1663069888
4,14,5,1663069889
4,14,5,1663069889
4,14,5,1663069890
4,14,5,1663069890
4,14,5,1663069891
4,14,5,1663069891
4,14,5,1663069892
4,14,5,1663069892
4,14,5,1663069893
4,14,5,1663069893
4,14,5,1663069894
4,14,5,1663069894
4,14,5,1663069895
4,14,5,1663069895
4,14,5,1663069896
4,14,5,1663069896
4,14,5,1663069897
4,14,5,1663069897
4,14,5,1663069898
4,14,5,1663069898
4,14,5,1663069899
4,14,5,1663069899
4,14,5,1663069900
4,14,5,1663069900
4,14,5,1663069901
4,14,5,1663069901
4,14,5,1663069902
4,14,5,1663069902
4,14,5,1663069903
4,14,5,1663069903
4,14,5,1663069904
4,14,5,1663069904
4,14,5,1663069905
4,14,5,1663069905
4,14,5,1663069906
4,14,5,1663069906
4,14,5,1663069907
4,14,5,1663069907
4,14,5,1663069908
4,14,5,1663069908
4,14,5,1663069909
4,14,5,1663069909
4,14,5,1663069910
4,14,5,1663069910
4,14,5,1663069911
4,14,5,1663069911
4,14,5,1663069912
4,13,5,1663069912
4,13,5,1663069913
4,13,5,1663069913
4,13,5,1663069914
4,13,5,1663069914
4,13,5,1663069915
4,13,5,1663069915
4,13,5,1663069916
3,13,5,1663069916
3,13,5,1663069917
3,13,5,1663069917
3,13,5,1663069918
3,13,5,1663069918
3,13,5,1663069919
3,13,5,1663069919
3,13,5,1663069920
3,13,5,1663069920
3,13,5,1663069921
3,13,5,1663069921
3,13,5,1663069922
3,13,5,1663069922
3,13,5,1663069923
3,13,5,1663069923
3,13,5,1663069924
2,13,5,1663069924
2,13,5,1663069925
2,13,5,1663069925
2,13,5,1663069926
2,13,5,1663069926
2,13,5,1663069927
2,13,5,1663069927
2,13,5,1663069928
2,13,5,1663069928
2,13,5,1663069929
2,13,5,1663069929
2,13,5,1663069930
2,13,5,1663069930
2,13,5,1663069931
2,13,5,1663069931
2,13,5,1663069932
2,13,5,1663069932
2,13,5,1663069933
2,13,5,1663069933
2,13,5,1663069934
2,13,5,1663069934
2,13,5,1663069935
2,13,5,1663069935
2,13,5,1663069936
2,13,5,1663069936
2,13,5,1663069937
2,13,5,1663069937
2,13,5,1663069938
2,13,5,1663069938
2,13,5,1663069939
2,13,5,1663069939
2,13,5,1663069940
2,13,5,1663069940
2,13,5,1663069941
2,13,5,1663069941
2,13,5,1663069942
2,13,5,1663069942
2,13,5,1663069943
2,13,5,1663069943
2,13,5,1663069944
2,13,5,1663069944
2,13,5,1663069945
2,13,5,1663069945
2,13,5,1663069946
2,13,5,1663069946
2,13,5,1663069947
2,13,5,1663069947
2,12,5,1663069948
2,12,5,1663069948
2,12,5,1663069949
2,12,5,1663069949
2,12,5,1663069950
2,12,5,1663069950
2,12,5,1663069951
2,12,5,1663069951
2,12,5,1663069952
2,12,5,1663069952
2,12,5,1663069953
2,12,5,1663069953
2,12,5,1663069954
2,12,5,1663069954
2,12,5,1663069955
2,12,5,1663069955
2,12,5,1663069956
2,12,5,1663069956
2,12,5,1663069957
2,12,5,1663069957
2,12,5,1663069958
2,12,5,1663069958
2,12,5,1663069959
2,12,5,1663069959
2,12,5,1663069960
2,12,5,1663069960
2,12,5,1663069961
2,12,5,1663069961
2,12,5,1663069962
2,12,5,1663069962
2,12,5,1663069963
2,12,5,1663069963
2,12,5,1663069964
2,12,5,1663069964
2,12,5,1663069965
2,12,5,1663069965
2,12,5,1663069966
2,12,5,1663069966
2,12,5,1663069967
2,12,5,1663069967
2,12,5,1663069968
2,12,5,1663069968
2,12,5,1663069969
2,12,5,1663069969
2,12,5,1663069970
2,12,5,1663069970
2,12,5,1663069971
2,12,5,1663069971
2,12,5,1663069972
2,12,5,1663069972
2,12,5,1663069973
2,12,5,1663069973
2,12,5,1663069974
2,12,4,1663069974
2,12,4,1663069975
2,12,4,1663069975
2,12,4,1663069976
2,12,4,1663069976
2,12,4,1663069977
2,12,4,1663069977
2,12,4,1663069978
2,12,4,1663069978
2,12,4,1663069979
2,12,4,1663069979
2,12,4,1663069980
2,12,4,1663069980
2,12,4,1663069981
2,12,4,1663069981
2,12,4,1663069982
2,11,4,1663069982
2,11,4,1663069983
2,11,4,1663069983
2,11,4,1663069984
2,11,4,1663069984
2,11,4,1663069985
2,11,4,1663069985
2,11,4,1663069986
2,11,4,1663069986
2,11,4,1663069987
2,11,4,1663069987
2,11,4,1663069988
2,11,4,1663069988
2,11,4,1663069989
2,11,4,1663069989
2,11,4,1663069990
2,11,4,1663069990
2,11,4,1663069991
2,11,4,1663069991
2,11,4,1663069992
2,11,4,1663069992
2,11,4,1663069993
2,11,4,1663069993
2,11,4,1663069994
2,11,4,1663069994
2,11,4,1663069995
2,11,4,1663069995
2,11,4,1663069996
2,11,4,1663069996
2,11,4,1663069997
2,11,4,1663069997
2,11,4,1663069998
2,11,4,1663069998
2,11,4,1663069999
2,11,4,1663069999
2,11,4,1663070000
2,11,4,1663070000
2,11,4,1663070001
2,11,4,1663070001
2,11,4,1663070002
2,11,4,1663070002
2,11,4,1663070003
2,11,4,1663070003
2,11,4,1663070004
2,11,4,1663070004
2,11,4,1663070005
2,11,4,1663070005
2,11,4,1663070006
2,11,4,1663070006
2,11,4,1663070007
2,11,4,1663070007
2,11,4,1663070008
2,11,4,1663070008
2,11,4,1663070009
2,11,4,1663070009
2,11,4,1663070010
2,11,4,1663070010
2,11,4,1663070011
2,11,4,1663070011
2,11,4,1663070012
2,11,4,1663070012
2,11,4,1663070013
2,11,4,1663070013
2,11,4,1663070014
2,11,4,1663070014
2,11,4,1663070015
2,11,4,1663070015
2,11,4,1663070016
2,11,4,1663070016
2,11,4,1663070017
2,11,4,1663070017
2,11,4,1663070018
2,11,4,1663070018
2,11,4,1663070019
2,11,4,1663070019
2,11,4,1663070020
2,11,4,1663070020
2,11,4,1663070021
2,11,4,1663070021
2,11,4,1663070022
2,11,4,1663070022
2,11,4,1663070023
2,11,4,1663070023
2,11,4,1663070024
2,11,4,1663070024
2,11,4,1663070025
2,11,4,1663070025
2,11,4,1663070026
2,11,4,1663070026
2,11,4,1663070027
2,11,3,1663070027
2,11,3,1663070028
2,11,3,1663070028
2,11,3,1663070029
2,10,3,1663070029
2,10,3,1663070030
2,10,3,1663070030
2,10,3,1663070031
2,10,3,1663070031
2,10,3,1663070032
2,10,3,1663070032
2,10,3,1663070033
2,10,3,1663070033
2,10,3,1663070034
2,10,3,1663070034
2,10,3,1663070035
2,10,3,1663070035
2,10,3,1663070036
2,10,3,1663070036
2,10,3,1663070037
2,10,3,1663070037
2,10,3,1663070038
2,10,3,1663070038
2,10,3,1663070039
2,10,3,1663070039
2,10,3,1663070040
2,10,3,1663070040
1,10,3,1663070041
1,10,3,1663070041
1,10,3,1663070042
1,10,3,1663070042
1,10,3,1663070043
1,10,3,1663070043
1,10,3,1663070044
1,10,3,1663070044
1,10,3,1663070045
1,10,3,1663070045
1,10,3,1663070046
1,10,3,1663070046
1,10,3,1663070047
1,10,3,1663070047
1,10,3,1663070048
1,10,3,1663070048
1,10,3,1663070049
1,10,3,1663070049
1,10,3,1663070050
1,10,3,1663070050
1,10,3,1663070051
1,10,3,1663070051
1,10,3,1663070052
1,10,3,1663070052
1,10,3,1663070053
1,10,3,1663070053
1,10,3,1663070054
1,10,3,1663070054
1,10,3,1663070055
1,10,3,1663070055
1,10,3,1663070056
1,10,3,1663070056
1,10,3,1663070057
1,10,3,1663070057
1,10,3,1663070058
1,10,3,1663070058
1,10,3,1663070059
1,10,3,1663070059
1,10,3,1663070060
1,10,3,1663070060
1,10,3,1663070061
1,10,3,1663070061
1,10,3,1663070062
1,10,3,1663070062
1,10,3,1663070063
1,10,3,1663070063
1,10,3,1663070064
1,10,3,1663070064
1,10,3,1663070065
1,10,3,1663070065
1,10,3,1663070066
1,10,3,1663070066
1,10,3,1663070067
1,10,3,1663070067
1,10,3,1663070068
1,9,3,1663070068
1,9,3,1663070069
1,9,3,1663070069
1,9,3,1663070070
1,9,3,1663070070
1,9,3,1663070071
1,9,3,1663070071
1,9,3,1663070072
1,9,3,1663070072
1,9,3,1663070073
1,8,3,1663070073
1,8,3,1663070074
1,8,3,1663070074
1,8,3,1663070075
1,8,3,1663070075
1,8,3,1663070076
1,8,3,1663070076
1,8,3,1663070077
1,8,3,1663070077
1,8,3,1663070078
1,8,3,1663070078
1,8,3,1663070079
1,8,3,1663070079
1,8,3,1663070080
1,8,3,1663070080
1,8,3,1663070081
1,8,3,1663070081
1,8,3,1663070082
1,7,3,1663070082
1,7,3,1663070083
1,7,3,1663070083
1,7,3,1663070084
1,7,3,1663070084
1,7,3,1663070085
1,7,3,1663070085
1,7,3,1663070086
1,7,3,1663070086
1,7,3,1663070087
1,7,3,1663070087
1,7,3,1663070088
1,7,3,1663070088
1,7,3,1663070089
1,7,3,1663070089
1,7,3,1663070090
1,7,3,1663070090
1,7,3,1663070091
1,7,3,1663070091
1,7,3,1663070092
1,7,3,1663070092
1,7,3,1663070093
1,7,3,1663070093
1,7,3,1663070094
1,7,3,1663070094
1,7,3,1663070095
1,7,3,1663070095
1,7,3,1663070096
1,7,3,1663070096
1,7,3,1663070097
1,7,3,1663070097
1,7,3,1663070098
1,7,3,1663070098
1,7,3,1663070099
1,7,3,1663070099
1,7,3,1663070100
1,7,3,1663070100
1,7,3,1663070101
1,7,3,1663070101
1,7,3,1663070102
1,7,3,1663070102
1,7,3,1663070103
1,6,3,1663070103
1,6,3,1663070104
1,6,3,1663070104
1,6,3,1663070105
1,6,3,1663070105
1,6,3,1663070106
1,6,3,1663070106
1,6,3,1663070107
1,6,3,1663070107
1,6,3,1663070108
1,6,3,1663070108
1,6,3,1663070109
1,6,3,1663070109
1,6,3,1663070110
1,6,3,1663070110
1,6,3,1663070111
1,6,3,1663070111
1,6,3,1663070112
1,6,3,1663070112
1,6,3,1663070113
1,6,3,1663070113
1,6,3,1663070114
1,6,3,1663070114
1,6,3,1663070115
1,6,3,1663070115
1,6,3,1663070116
1,6,3,1663070116
1,6,3,1663070117
1,6,3,1663070117
1,6,3,1663070118
1,6,3,1663070118
1,6,3,1663070119
1,6,3,1663070119
1,6,3,1663070120
1,6,3,1663070120
1,6,3,1663070121
1,6,3,1663070121
1,6,3,1663070122
1,6,3,1663070122
1,6,3,1663070123
1,6,3,1663070123
1,6,3,1663070124
1,6,3,1663070124
1,6,2,1663070125
1,6,2,1663070125
1,6,2,1663070126
1,6,2,1663070126
1,6,2,1663070127
1,6,2,1663070127
1,6,2,1663070128
1,6,2,1663070128
1,6,2,1663070129
1,6,2,1663070129
1,6,2,1663070130
1,6,2,1663070130
1,6,2,1663070131
1,6,2,1663070131
1,6,2,1663070132
1,6,2,1663070132
1,6,2,1663070133
1,6,2,1663070133
1,6,2,1663070134
1,6,2,1663070134
1,6,2,1663070135
1,6,2,1663070135
1,6,2,1663070136
1,6,2,1663070136
1,6,2,1663070137
1,6,2,1663070137
1,6,2,1663070138
1,6,2,1663070138
1,6,2,1663070139
1,6,2,1663070139
1,6,2,1663070140
1,6,2,1663070140
1,6,2,1663070141
1,6,2,1663070141
1,6,2,1663070142
1,6,2,1663070142
1,6,2,1663070143
1,5,2,1663070143
1,5,2,1663070144
1,5,2,1663070144
1,5,2,1663070145
1,5,2,1663070145
1,5,2,1663070146
1,5,2,1663070146
1,5,2,1663070147
1,5,2,1663070147
1,5,2,1663070148
1,5,2,1663070148
1,5,2,1663070149
1,5,2,1663070149
1,5,2,1663070150
1,5,2,1663070150
1,5,2,1663070151
1,5,2,1663070151
1,5,2,1663070152
1,5,2,1663070152
1,5,2,1663070153
1,5,2,1663070153
1,5,2,1663070154
1,5,2,1663070154
1,5,2,1663070155
1,5,2,1663070155
1,5,2,1663070156
1,5,2,1663070156
1,5,2,1663070157
1,5,2,1663070157
1,5,2,1663070158
1,5,2,1663070158
1,5,2,1663070159
1,5,2,1663070159
1,5,2,1663070160
1,5,2,1663070160
1,5,2,1663070161
1,5,2,1663070161
1,5,2,1663070162
1,5,2,1663070162
1,5,2,1663070163
1,5,1,1663070163
1,5,1,1663070164
1,5,1,1663070164
1,5,1,1663070165
1,5,1,1663070165
1,5,1,1663070166
1,5,1,1663070166
1,5,1,1663070167
1,5,1,1663070167
1,5,1,1663070168
1,5,1,1663070168
1,5,1,1663070169
1,5,1,1663070169
1,5,1,1663070170
1,5,1,1663070170
1,5,1,1663070171
1,5,1,1663070171
1,5,1,1663070172
1,5,1,1663070172
1,5,1,1663070173
1,5,1,1663070173
1,5,1,1663070174
1,5,1,1663070174
1,5,1,1663070175
1,5,1,1663070175
1,5,1,1663070176
1,5,1,1663070176
1,5,1,1663070177
1,5,1,1663070177
1,5,1,1663070178
1,5,1,1663070178
1,5,1,1663070179
1,5,1,1663070179
1,5,1,1663070180
1,5,1,1663070180
1,5,1,1663070181
1,5,1,1663070181
1,5,1,1663070182
1,5,1,1663070182
1,5,1,1663070183
1,5,1,1663070183
1,5,1,1663070184
1,5,1,1663070184
1,5,1,1663070185
1,5,1,1663070185
1,5,1,1663070186
1,5,1,1663070186
1,5,1,1663070187
1,5,1,1663070187
1,5,1,1663070188
1,5,1,1663070188
1,5,1,1663070189
1,5,1,1663070189
1,5,1,1663070190
1,5,1,1663070190
1,5,1,1663070191
1,5,1,1663070191
1,5,1,1663070192
1,5,1,1663070192
1,5,1,1663070193
1,5,1,1663070193
1,5,1,1663070194
1,5,1,1663070194
1,5,1,1663070195
1,5,1,1663070195
1,5,1,1663070196
1,5,1,1663070196
1,5,1,1663070197
1,5,1,1663070197
1,5,1,1663070198
1,5,1,1663070198
1,5,1,1663070199
1,4,1,1663070199
1,4,1,1663070200
1,4,1,1663070200
1,4,1,1663070201
1,4,1,1663070201
1,4,1,1663070202
1,4,1,1663070202
1,4,1,1663070203
1,4,1,1663070203
1,4,1,1663070204
1,2,1,1663070204
1,2,1,1663070205
1,2,1,1663070205
1,2,1,1663070206
1,2,1,1663070206
1,2,1,1663070207
1,2,1,1663070207
1,2,1,1663070208
1,2,1,1663070208
1,2,1,1663070209
1,2,1,1663070209
1,2,1,1663070210
1,2,1,1663070210
1,2,1,1663070211
1,2,1,1663070211
1,2,1,1663070212
1,2,1,1663070212
1,2,1,1663070213
1,2,1,1663070213
1,2,1,1663070214
1,2,1,1663070214
1,2,1,1663070215
1,2,1,1663070215
1,2,1,1663070216
1,2,1,1663070216
1,2,1,1663070217
1,2,1,1663070217
1,2,1,1663070218
1,2,1,1663070218
1,2,1,1663070219
1,2,1,1663070219
1,2,1,1663070220
1,2,1,1663070220
1,2,1,1663070221
1,2,1,1663070221
1,2,1,1663070222
0,2,1,1663070222
0,2,1,1663070223
0,2,1,1663070223
0,2,1,1663070224
0,2,1,1663070224
0,2,1,1663070225
0,2,1,1663070225
0,1,1,1663070226
0,1,1,1663070226
0,1,1,1663070227
0,1,1,1663070227
0,1,1,1663070228
0,1,1,1663070228
0,1,1,1663070229
0,1,1,1663070229
0,1,1,1663070230
0,1,1,1663070230
0,1,1,1663070231
0,1,1,1663070231
0,1,1,1663070232
0,1,1,1663070232
0,1,1,1663070233
0,1,1,1663070233
0,1,1,1663070234
0,1,1,1663070234
0,1,1,1663070235
0,1,1,1663070235
0,1,1,1663070236
0,1,1,1663070236
0,1,1,1663070237
0,1,1,1663070237
0,1,1,1663070238
0,1,1,1663070238
0,1,1,1663070239
0,1,1,1663070239
0,1,1,1663070240
0,1,1,1663070240
0,1,1,1663070241
0,1,1,1663070241
0,1,1,1663070242
0,1,1,1663070242
0,1,1,1663070243
0,1,1,1663070243
0,1,1,1663070244
0,1,1,1663070244
0,1,1,1663070245
0,1,1,1663070245
0,1,1,1663070246
0,1,1,1663070246
0,1,1,1663070247
0,1,1,1663070247
0,1,1,1663070248
0,1,1,1663070248
0,1,1,1663070249
0,1,1,1663070249
0,1,1,1663070250
0,1,1,1663070250
0,1,1,1663070251
0,1,1,1663070251
0,1,1,1663070252
0,1,1,1663070252
0,1,1,1663070253
0,1,1,1663070253
0,1,1,1663070254
0,1,1,1663070254
0,1,1,1663070255
0,1,1,1663070255
0,1,1,1663070256
0,1,1,1663070256
0,1,1,1663070257
0,1,1,1663070257
0,1,1,1663070258
0,1,1,1663070258
0,1,1,1663070259
0,1,1,1663070259
0,1,1,1663070260
0,1,1,1663070260
0,1,1,1663070261
0,1,1,1663070261
0,1,1,1663070262
0,1,1,1663070262
0,1,1,1663070263
0,1,1,1663070263
0,1,1,1663070264
0,1,1,1663070264
0,1,1,1663070265
0,1,1,1663070265
0,1,1,1663070266
0,0,1,1663070266
0,0,1,1663070267
0,0,1,1663070267
0,0,1,1663070268
0,0,1,1663070268
0,0,1,1663070269
0,0,1,1663070269
0,0,1,1663070270
0,0,1,1663070270
0,0,1,1663070271
0,0,1,1663070271
0,0,1,1663070272
0,0,1,1663070272
0,0,1,1663070273
0,0,1,1663070273
0,0,1,1663070274
0,0,1,1663070274
0,0,1,1663070275
0,0,1,1663070275
0,0,1,1663070276
0,0,1,1663070276
0,0,1,1663070277
0,0,1,1663070277
0,0,1,1663070278
0,0,1,1663070278
0,0,1,1663070279
0,0,1,1663070279
0,0,1,1663070280
0,0,1,1663070280
0,0,1,1663070281
0,0,1,1663070281
0,0,1,1663070282
0,0,1,1663070282
0,0,1,1663070283
0,0,1,1663070283
0,0,1,1663070284
0,0,1,1663070284
0,0,1,1663070285
0,0,1,1663070285
0,0,1,1663070286
0,0,1,1663070286
0,0,1,1663070287
0,0,1,1663070287
0,0,1,1663070288
0,0,1,1663070288
0,0,1,1663070289
0,0,1,1663070289
0,0,1,1663070290
0,0,1,1663070290
0,0,1,1663070291
0,0,1,1663070291
0,0,1,1663070292
0,0,1,1663070292
0,0,1,1663070293
0,0,1,1663070293
0,0,1,1663070294
0,0,1,1663070294
0,0,1,1663070295
0,0,1,1663070295
0,0,1,1663070296
0,0,1,1663070296
0,0,1,1663070297
0,0,1,1663070297
0,0,1,1663070298
0,0,1,1663070298
0,0,1,1663070299
0,0,1,1663070299
0,0,1,1663070300
0,0,1,1663070300
0,0,1,1663070301
0,0,1,1663070301
0,0,1,1663070302
0,0,1,1663070302
0,0,1,1663070303
0,0,1,1663070303
0,0,1,1663070304
0,0,1,1663070304
0,0,1,1663070305
0,0,1,1663070305
0,0,1,1663070306
0,0,1,1663070306
0,0,1,1663070307
0,0,1,1663070307
0,0,1,1663070308
0,0,1,1663070308
0,0,1,1663070309
0,0,1,1663070309
0,0,1,1663070310
0,0,1,1663070310
0,0,1,1663070311
0,0,1,1663070311
0,0,1,1663070312
0,0,1,1663070312
0,0,1,1663070313
0,0,1,1663070313
0,0,1,1663070314
0,0,1,1663070314
0,0,1,1663070315
0,0,1,1663070315
0,0,1,1663070316
0,0,1,1663070316
0,0,1,1663070317
0,0,1,1663070317
0,0,1,1663070318
0,0,1,1663070318
0,0,1,1663070319
0,0,1,1663070319
0,0,1,1663070320
0,0,1,1663070320
0,0,1,1663070321
0,0,1,1663070321
0,0,1,1663070322
0,0,1,1663070322
0,0,1,1663070323
0,0,1,1663070323
0,0,1,1663070324
0,0,1,1663070324
0,0,1,1663070325
0,0,1,1663070325
0,0,1,1663070326
0,0,1,1663070326
0,0,1,1663070327
0,0,1,1663070327
0,0,1,1663070328
0,0,0,1663070328
0,0,0,1663070329
0,0,0,1663070329
0,0,0,1663070330
0,0,0,1663070330
0,0,0,1663070331
0,0,0,1663070331
0,0,0,1663070332
0,0,0,1663070332
0,0,0,1663070333
0,0,0,1663070333
0,0,0,1663070334
0,0,0,1663070334
0,0,0,1663070335
0,0,0,1663070335
0,0,0,1663070336
0,0,0,1663070336
0,0,0,1663070337
0,0,0,1663070337
0,0,0,1663070338
0,0,0,1663070338
0,0,0,1663070339
0,0,0,1663070339
0,0,0,1663070340
0,0,0,1663070340
0,0,0,1663070341
0,0,0,1663070341
0,0,0,1663070342
0,0,0,1663070342
0,0,0,1663070343
0,0,0,1663070343
0,0,0,1663070344
0,0,0,1663070344
0,0,0,1663070345
0,0,0,1663070345
0,0,0,1663070346
0,0,0,1663070346
0,0,0,1663070347
0,0,0,1663070347
0,0,0,1663070348
0,0,0,1663070348
0,0,0,1663070349
0,0,0,1663070349
0,0,0,1663070350
0,0,0,1663070350
0,0,0,1663070351
0,0,0,1663070351
0,0,0,1663070352
0,0,0,1663070352
0,0,0,1663070353
0,0,0,1663070353
0,0,0,1663070354
0,0,0,1663070354
0,0,0,1663070355
0,0,0,1663070355
0,0,0,1663070356
0,0,0,1663070356
0,0,0,1663070357
0,0,0,1663070357
0,0,0,1663070358
0,0,0,1663070358
0,0,0,1663070359
0,0,0,1663070359
0,0,0,1663070360
0,0,0,1663070360
0,0,0,1663070361
0,0,0,1663070361
0,0,0,1663070362
0,0,0,1663070362
0,0,0,1663070363
0,0,0,1663070363
0,0,0,1663070364
0,0,0,1663070364
0,0,0,1663070365
0,0,0,1663070365
0,0,0,1663070366
0,0,0,1663070366
0,0,0,1663070367
0,0,0,1663070367
0,0,0,1663070368
0,0,0,1663070368
0,0,0,1663070369
0,0,0,1663070369
0,0,0,1663070370
0,0,0,1663070370
0,0,0,1663070371
0,0,0,1663070371
0,0,0,1663070372
0,0,0,1663070372
0,0,0,1663070373
0,0,0,1663070373
0,0,0,1663070374
0,0,0,1663070374
0,0,0,1663070375
0,0,0,1663070375
0,0,0,1663070376
0,0,0,1663070376
0,0,0,1663070377
0,0,0,1663070377
0,0,0,1663070378
0,0,0,1663070378
0,0,0,1663070379
0,0,0,1663070379
0,0,0,1663070380
0,0,0,1663070380
0,0,0,1663070381
0,0,0,1663070381
0,0,0,1663070382
0,0,0,1663070382
0,0,0,1663070383
0,0,0,1663070383
0,0,0,1663070384
0,0,0,1663070384
0,0,0,1663070385
0,0,0,1663070385
0,0,0,1663070386
0,0,0,1663070386
0,0,0,1663070387
0,0,0,1663070387
0,0,0,1663070388
0,0,0,1663070388
0,0,0,1663070389
0,0,0,1663070389
0,0,0,1663070390
0,0,0,1663070390
0,0,0,1663070391
0,0,0,1663070391
0,0,0,1663070392
0,0,0,1663070392
0,0,0,1663070393
0,0,0,1663070393
0,0,0,1663070394
0,0,0,1663070394
0,0,0,1663070395
