items_a,items_b,items_c,time
5,10,8,1663070388
5,10,8,1663070388
5,10,8,1663070389
5,10,8,1663070389
5,10,8,1663070390
5,10,8,1663070390
5,10,8,1663070391
5,10,8,1663070391
5,10,8,1663070392
5,10,8,1663070392
5,10,8,1663070393
5,10,8,1663070393
5,10,8,1663070394
5,10,8,1663070394
5,10,8,1663070395
5,10,8,1663070395
5,10,8,1663070396
5,10,8,1663070396
5,10,8,1663070397
5,10,8,1663070397
5,10,8,1663070398
5,10,8,1663070398
5,10,8,1663070399
5,10,8,1663070399
5,10,8,1663070400
5,10,8,1663070400
5,10,8,1663070401
5,10,8,1663070401
5,10,8,1663070402
5,10,8,1663070402
5,10,8,1663070403
5,10,8,1663070403
5,10,8,1663070404
5,10,8,1663070404
5,10,8,1663070405
5,10,8,1663070405
5,10,8,1663070406
5,10,8,1663070406
5,10,8,1663070407
5,10,8,1663070407
5,10,8,1663070408
5,10,8,1663070408
5,10,8,1663070409
5,10,8,1663070409
5,10,8,1663070410
5,10,8,1663070410
5,10,8,1663070411
5,10,8,1663070411
5,10,8,1663070412
5,10,8,1663070412
5,10,8,1663070413
5,10,8,1663070413
5,10,8,1663070414
5,10,8,1663070414
5,10,8,1663070415
5,10,8,1663070415
5,10,8,1663070416
5,10,8,1663070416
5,10,8,1663070417
5,10,8,1663070417
5,10,8,1663070418
5,10,8,1663070418
5,10,8,1663070419
5,10,8,1663070419
5,10,8,1663070420
5,10,8,1663070420
5,10,8,1663070421
5,10,8,1663070421
5,10,8,1663070422
5,10,8,1663070422
5,10,8,1663070423
5,10,8,1663070423
5,10,8,1663070424
5,10,8,1663070424
5,10,8,1663070425
5,10,8,1663070425
5,10,8,1663070426
5,10,8,1663070426
5,10,8,1663070427
5,10,8,1663070427
5,10,8,1663070428
5,10,8,1663070428
5,10,8,1663070429
5,10,8,1663070429
5,10,8,1663070430
5,10,8,1663070430
5,10,8,1663070431
5,10,8,1663070431
5,10,8,1663070432
5,9,8,1663070432
5,9,8,1663070433
5,8,7,1663070433
5,8,7,1663070434
5,8,7,1663070434
5,8,7,1663070435
5,8,7,1663070435
5,8,7,1663070436
5,8,7,1663070436
5,8,7,1663070437
5,8,7,1663070437
5,8,7,1663070438
5,8,7,1663070438
5,8,7,1663070439
5,8,7,1663070439
5,8,7,1663070440
5,8,7,1663070440
5,8,7,1663070441
5,8,7,1663070441
5,8,7,1663070442
5,8,7,1663070442
5,8,7,1663070443
5,8,7,1663070443
5,8,7,1663070444
5,8,7,1663070444
5,8,7,1663070445
5,7,7,1663070445
5,7,7,1663070446
5,7,7,1663070446
5,7,7,1663070447
5,7,7,1663070447
5,7,7,1663070448
5,7,7,1663070448
5,7,7,1663070449
5,7,7,1663070449
5,7,7,1663070450
5,7,7,1663070450
5,7,7,1663070451
5,7,7,1663070451
5,7,7,1663070452
5,7,7,1663070452
5,7,7,1663070453
5,7,7,1663070453
5,7,7,1663070454
5,7,7,1663070454
5,7,7,1663070455
5,7,7,1663070455
5,7,7,1663070456
5,7,7,1663070456
5,7,7,1663070457
5,7,7,1663070457
5,7,7,1663070458
5,7,7,1663070458
5,7,7,1663070459
5,7,7,1663070459
5,7,7,1663070460
5,7,7,1663070460
5,7,7,1663070461
5,7,7,1663070461
5,7,7,1663070462
5,7,7,1663070462
5,7,7,1663070463
5,7,7,1663070463
5,7,7,1663070464
5,7,7,1663070464
5,7,7,1663070465
5,7,7,1663070465
5,7,7,1663070466
5,7,7,1663070466
5,7,7,1663070467
5,6,7,1663070467
5,5,7,1663070468
5,5,7,1663070468
5,5,7,1663070469
5,5,7,1663070469
5,5,7,1663070470
5,5,7,1663070470
5,5,7,1663070471
5,5,7,1663070471
5,5,7,1663070472
5,5,7,1663070472
5,5,7,1663070473
5,5,7,1663070473
5,5,7,1663070474
5,5,7,1663070474
5,5,7,1663070475
5,5,7,1663070475
5,5,7,1663070476
5,5,7,1663070476
5,5,7,1663070477
5,5,7,1663070477
5,5,7,1663070478
5,5,7,1663070478
5,5,7,1663070479
5,5,7,1663070479
5,5,7,1663070480
5,5,7,1663070480
5,5,7,1663070481
5,5,7,1663070481
5,5,7,1663070482
5,5,7,1663070482
5,5,7,1663070483
5,5,7,1663070483
5,5,7,1663070484
5,5,7,1663070484
5,5,7,1663070485
5,5,7,1663070485
5,5,7,1663070486
5,5,7,1663070486
5,5,7,1663070487
5,5,7,1663070487
5,5,7,1663070488
5,5,7,1663070488
5,5,7,1663070489
5,5,7,1663070489
5,5,7,1663070490
5,5,7,1663070490
5,5,7,1663070491
5,5,7,1663070491
5,5,7,1663070492
5,5,7,1663070492
5,5,7,1663070493
5,5,7,1663070493
5,5,7,1663070494
5,5,7,1663070494
5,5,7,1663070495
5,5,7,1663070495
5,5,7,1663070496
5,5,7,1663070496
5,5,7,1663070497
5,5,7,1663070497
5,5,7,1663070498
5,5,7,1663070498
5,5,7,1663070499
5,5,7,1663070499
5,5,7,1663070500
5,5,7,1663070500
5,5,7,1663070501
5,5,7,1663070501
5,5,7,1663070502
5,5,7,1663070502
5,5,7,1663070503
5,5,7,1663070503
5,5,7,1663070504
5,5,7,1663070504
5,5,7,1663070505
5,5,7,1663070505
5,5,7,1663070506
5,5,7,1663070506
5,5,7,1663070507
5,5,7,1663070507
5,5,7,1663070508
5,5,7,1663070508
5,5,7,1663070509
5,5,7,1663070509
5,5,7,1663070510
5,5,7,1663070510
5,5,7,1663070511
5,5,7,1663070511
5,5,7,1663070512
5,5,7,1663070512
5,5,7,1663070513
5,5,7,1663070513
5,5,7,1663070514
5,5,7,1663070514
5,5,7,1663070515
5,5,7,1663070515
5,5,7,1663070516
5,5,7,1663070516
5,5,7,1663070517
5,5,7,1663070517
5,5,7,1663070518
5,5,7,1663070518
5,5,7,1663070519
5,5,7,1663070519
5,5,7,1663070520
5,5,7,1663070520
5,5,7,1663070521
5,5,7,1663070521
5,5,7,1663070522
5,5,7,1663070522
5,5,7,1663070523
5,5,7,1663070523
5,5,7,1663070524
5,5,7,1663070524
5,5,7,1663070525
5,5,7,1663070525
5,5,7,1663070526
5,5,7,1663070526
5,5,7,1663070527
5,5,7,1663070527
5,5,7,1663070528
5,5,7,1663070528
5,5,7,1663070529
5,5,7,1663070529
5,5,7,1663070530
5,5,7,1663070530
5,5,7,1663070531
5,5,7,1663070531
5,5,7,1663070532
5,5,7,1663070532
5,5,7,1663070533
5,5,7,1663070533
5,5,7,1663070534
5,5,7,1663070534
5,5,7,1663070535
5,5,7,1663070535
5,5,7,1663070536
5,5,7,1663070536
5,5,7,1663070537
5,5,7,1663070537
5,5,7,1663070538
5,5,7,1663070538
5,5,7,1663070539
5,5,7,1663070539
5,5,7,1663070540
5,5,7,1663070540
5,5,7,1663070541
5,5,7,1663070541
5,5,7,1663070542
5,5,7,1663070542
5,5,7,1663070543
5,5,7,1663070543
5,5,7,1663070544
5,5,7,1663070544
5,5,7,1663070545
5,5,7,1663070545
5,5,7,1663070546
5,5,7,1663070546
5,5,7,1663070547
5,5,7,1663070547
5,5,7,1663070548
5,5,7,1663070548
5,5,7,1663070549
5,5,7,1663070549
5,5,7,1663070550
5,5,7,1663070550
5,5,7,1663070551
5,5,7,1663070551
5,5,7,1663070552
5,5,7,1663070552
5,5,7,1663070553
5,5,7,1663070553
5,5,7,1663070554
5,5,7,1663070554
5,5,7,1663070555
5,5,7,1663070555
5,5,7,1663070556
5,5,7,1663070556
5,5,7,1663070557
5,5,7,1663070557
5,5,7,1663070558
5,5,7,1663070558
5,5,7,1663070559
5,5,7,1663070559
5,5,7,1663070560
5,5,7,1663070560
5,5,7,1663070561
5,5,7,1663070561
5,5,7,1663070562
5,5,7,1663070562
5,5,7,1663070563
5,5,7,1663070563
5,5,7,1663070564
5,5,7,1663070564
5,5,7,1663070565
5,5,7,1663070565
5,5,7,1663070566
5,5,7,1663070566
5,5,7,1663070567
5,5,7,1663070567
5,5,7,1663070568
5,5,7,1663070568
5,5,7,1663070569
5,5,7,1663070569
5,5,7,1663070570
5,5,7,1663070570
5,5,7,1663070571
5,5,7,1663070571
5,5,7,1663070572
5,5,7,1663070572
5,5,7,1663070573
5,5,7,1663070573
5,5,7,1663070574
5,5,7,1663070574
5,5,7,1663070575
5,5,7,1663070575
5,5,7,1663070576
5,5,7,1663070576
5,5,7,1663070577
5,5,7,1663070577
5,5,7,1663070578
5,5,7,1663070578
5,5,7,1663070579
5,5,7,1663070579
5,5,7,1663070580
5,5,7,1663070580
5,5,7,1663070581
5,5,7,1663070581
5,5,7,1663070582
5,5,7,1663070582
5,5,7,1663070583
5,5,7,1663070583
5,5,7,1663070584
5,5,7,1663070584
5,5,7,1663070585
5,5,7,1663070585
5,5,7,1663070586
5,5,7,1663070586
5,5,7,1663070587
5,5,7,1663070587
5,5,7,1663070588
5,5,7,1663070588
5,5,7,1663070589
5,5,7,1663070589
5,5,7,1663070590
5,5,7,1663070590
5,5,7,1663070591
5,5,7,1663070591
5,5,7,1663070592
5,5,7,1663070592
5,5,7,1663070593
5,5,7,1663070593
5,5,7,1663070594
5,5,7,1663070594
5,5,7,1663070595
5,5,7,1663070595
5,5,7,1663070596
5,5,7,1663070596
5,5,7,1663070597
5,5,7,1663070597
5,5,7,1663070598
5,5,7,1663070598
5,5,7,1663070599
5,5,7,1663070599
5,5,7,1663070600
4,5,7,1663070600
4,5,7,1663070601
4,5,7,1663070601
4,5,7,1663070602
4,5,7,1663070602
4,5,7,1663070603
4,5,7,1663070603
4,5,7,1663070604
4,5,7,1663070604
4,5,7,1663070605
4,5,7,1663070605
4,5,7,1663070606
4,5,7,1663070606
4,5,7,1663070607
4,5,7,1663070607
4,5,7,1663070608
4,5,7,1663070608
4,5,7,1663070609
4,5,7,1663070609
4,5,7,1663070610
4,5,7,1663070610
4,5,7,1663070611
4,5,7,1663070611
4,5,7,1663070612
4,5,7,1663070612
4,5,7,1663070613
4,5,7,1663070613
4,5,7,1663070614
4,5,7,1663070614
4,5,7,1663070615
4,5,7,1663070615
4,5,7,1663070616
4,5,7,1663070616
4,5,7,1663070617
4,5,7,1663070617
4,5,7,1663070618
4,5,7,1663070618
4,5,7,1663070619
4,5,7,1663070619
4,5,7,1663070620
4,5,7,1663070620
4,5,7,1663070621
4,5,7,1663070621
4,5,7,1663070622
4,5,7,1663070622
4,5,7,1663070623
4,5,7,1663070623
4,5,7,1663070624
4,4,7,1663070624
4,4,7,1663070625
4,4,7,1663070625
4,4,7,1663070626
4,4,7,1663070626
4,4,7,1663070627
4,4,7,1663070627
4,4,7,1663070628
4,4,7,1663070628
4,4,7,1663070629
4,4,6,1663070629
4,4,6,1663070630
4,4,6,1663070630
4,4,6,1663070631
4,4,6,1663070631
4,4,6,1663070632
4,4,6,1663070632
4,4,6,1663070633
4,4,5,1663070633
4,4,5,1663070634
4,4,5,1663070634
4,4,5,1663070635
4,4,5,1663070635
4,4,5,1663070636
4,4,5,1663070636
4,4,5,1663070637
4,4,5,1663070637
4,4,5,1663070638
4,4,5,1663070638
4,4,5,1663070639
4,4,5,1663070639
4,4,5,1663070640
4,4,5,1663070640
4,4,5,1663070641
4,4,5,1663070641
4,4,5,1663070642
4,4,5,1663070642
4,4,5,1663070643
4,4,4,1663070643
4,4,4,1663070644
4,4,4,1663070644
4,4,4,1663070645
4,4,4,1663070645
4,4,4,1663070646
4,4,4,1663070646
4,4,4,1663070647
4,4,4,1663070647
4,4,4,1663070648
4,4,4,1663070648
4,4,4,1663070649
4,4,4,1663070649
4,4,4,1663070650
4,4,4,1663070650
4,4,4,1663070651
4,4,4,1663070651
4,4,4,1663070652
4,4,4,1663070652
4,4,4,1663070653
4,4,4,1663070653
4,4,4,1663070654
4,4,4,1663070654
3,4,4,1663070655
3,4,4,1663070655
3,4,4,1663070656
3,4,4,1663070656
3,4,4,1663070657
3,4,4,1663070657
3,4,4,1663070658
3,4,4,1663070658
3,4,4,1663070659
3,4,4,1663070659
3,4,4,1663070660
3,4,4,1663070660
3,4,4,1663070661
3,4,4,1663070661
3,4,4,1663070662
3,4,4,1663070662
3,4,4,1663070663
3,4,4,1663070663
3,4,4,1663070664
3,4,4,1663070664
3,4,4,1663070665
3,4,4,1663070665
3,4,4,1663070666
3,4,4,1663070666
3,4,4,1663070667
3,4,4,1663070667
3,4,4,1663070668
3,4,4,1663070668
3,4,4,1663070669
3,4,4,1663070669
3,4,4,1663070670
3,4,4,1663070670
3,4,4,1663070671
3,4,4,1663070671
3,4,4,1663070672
3,4,4,1663070672
3,4,4,1663070673
3,4,4,1663070673
3,4,4,1663070674
3,4,4,1663070674
3,4,4,1663070675
3,4,4,1663070675
3,4,4,1663070676
3,4,4,1663070676
3,4,4,1663070677
3,4,4,1663070677
3,4,4,1663070678
3,4,4,1663070678
3,4,4,1663070679
3,4,4,1663070679
3,4,4,1663070680
3,4,4,1663070680
3,4,4,1663070681
3,4,4,1663070681
3,4,4,1663070682
3,4,4,1663070682
3,4,4,1663070683
3,4,4,1663070683
3,4,4,1663070684
3,4,4,1663070684
3,4,4,1663070685
3,4,4,1663070685
3,4,4,1663070686
3,4,4,1663070686
3,4,4,1663070687
3,4,4,1663070687
3,4,4,1663070688
3,4,4,1663070688
3,4,4,1663070689
3,4,4,1663070689
3,4,4,1663070690
3,4,4,1663070690
3,4,4,1663070691
3,4,4,1663070691
3,4,4,1663070692
3,4,4,1663070692
3,4,4,1663070693
3,4,4,1663070693
3,4,4,1663070694
3,4,4,1663070694
3,4,4,1663070695
3,4,4,1663070695
3,4,4,1663070696
3,4,4,1663070696
3,4,4,1663070697
3,4,4,1663070697
3,4,4,1663070698
3,4,4,1663070698
3,4,4,1663070699
3,4,4,1663070699
3,4,4,1663070700
3,4,4,1663070700
3,4,4,1663070701
3,4,4,1663070701
3,4,4,1663070702
3,4,4,1663070702
3,4,4,1663070703
3,4,4,1663070703
3,4,4,1663070704
3,4,4,1663070704
3,4,4,1663070705
3,4,4,1663070705
3,4,4,1663070706
3,4,4,1663070706
3,4,4,1663070707
3,4,4,1663070707
3,4,4,1663070708
3,4,4,1663070708
3,4,4,1663070709
3,4,4,1663070709
3,4,4,1663070710
3,4,4,1663070710
3,4,4,1663070711
2,4,4,1663070711
2,4,4,1663070712
2,4,4,1663070712
2,4,4,1663070713
2,4,4,1663070713
2,4,4,1663070714
2,4,4,1663070714
2,4,4,1663070715
2,4,4,1663070715
2,4,4,1663070716
2,4,4,1663070716
2,4,4,1663070717
2,4,4,1663070717
2,4,4,1663070718
2,4,4,1663070718
2,4,4,1663070719
2,4,4,1663070719
2,4,4,1663070720
2,4,4,1663070720
2,4,4,1663070721
2,4,4,1663070721
2,4,4,1663070722
2,4,4,1663070722
2,4,4,1663070723
2,4,4,1663070723
2,4,4,1663070724
2,4,4,1663070724
2,4,4,1663070725
2,4,4,1663070725
2,4,4,1663070726
2,4,4,1663070726
2,4,4,1663070727
2,4,4,1663070727
2,4,4,1663070728
2,4,4,1663070728
2,4,4,1663070729
2,4,4,1663070729
2,4,4,1663070730
2,4,4,1663070730
2,4,4,1663070731
2,4,4,1663070731
2,4,4,1663070732
2,4,4,1663070732
2,4,4,1663070733
2,4,4,1663070733
2,4,4,1663070734
2,4,4,1663070734
2,4,4,1663070735
2,4,4,1663070735
2,4,4,1663070736
2,4,4,1663070736
2,4,4,1663070737
2,4,4,1663070737
2,4,4,1663070738
2,4,4,1663070738
2,4,4,1663070739
2,4,4,1663070739
2,4,4,1663070740
2,4,4,1663070740
2,4,4,1663070741
2,4,4,1663070741
2,4,4,1663070742
2,4,4,1663070742
2,4,4,1663070743
2,4,4,1663070743
2,4,4,1663070744
2,4,4,1663070744
2,4,4,1663070745
2,4,4,1663070745
2,4,4,1663070746
2,4,4,1663070746
2,4,4,1663070747
2,4,4,1663070747
2,4,4,1663070748
2,4,4,1663070748
2,4,4,1663070749
2,4,4,1663070749
2,4,4,1663070750
2,4,4,1663070750
2,4,4,1663070751
2,4,4,1663070751
2,4,4,1663070752
2,4,4,1663070752
2,4,4,1663070753
2,4,4,1663070753
2,4,4,1663070754
2,4,4,1663070754
2,4,4,1663070755
2,4,4,1663070755
2,4,4,1663070756
2,4,4,1663070756
2,4,4,1663070757
2,4,4,1663070757
2,4,4,1663070758
2,4,4,1663070758
2,4,4,1663070759
2,4,4,1663070759
2,4,4,1663070760
2,4,4,1663070760
2,4,4,1663070761
2,4,4,1663070761
2,4,4,1663070762
2,4,4,1663070762
2,4,4,1663070763
2,4,4,1663070763
2,4,4,1663070764
2,4,4,1663070764
2,4,4,1663070765
2,4,4,1663070765
2,4,4,1663070766
2,4,4,1663070766
2,4,4,1663070767
2,4,4,1663070767
2,4,4,1663070768
2,4,4,1663070768
2,4,4,1663070769
2,4,4,1663070769
2,4,4,1663070770
2,4,4,1663070770
2,4,4,1663070771
2,4,4,1663070771
2,4,4,1663070772
2,4,4,1663070772
2,4,4,1663070773
2,4,4,1663070773
2,4,4,1663070774
2,4,4,1663070774
2,4,4,1663070775
2,4,4,1663070775
2,4,4,1663070776
2,4,4,1663070776
2,4,4,1663070777
2,4,4,1663070777
2,4,4,1663070778
2,4,4,1663070778
2,4,4,1663070779
2,4,4,1663070779
2,4,4,1663070780
2,4,4,1663070780
2,4,4,1663070781
2,4,4,1663070781
2,4,4,1663070782
2,4,4,1663070782
2,4,4,1663070783
2,4,4,1663070783
2,4,4,1663070784
2,4,4,1663070784
2,4,4,1663070785
2,4,4,1663070785
2,4,4,1663070786
2,4,4,1663070786
2,4,4,1663070787
2,4,4,1663070787
2,4,4,1663070788
2,4,4,1663070788
2,4,4,1663070789
2,4,4,1663070789
2,4,4,1663070790
2,4,4,1663070790
2,4,4,1663070791
2,4,4,1663070791
2,4,4,1663070792
2,4,4,1663070792
2,4,4,1663070793
2,4,4,1663070793
2,4,4,1663070794
2,4,4,1663070794
2,4,4,1663070795
2,4,4,1663070795
2,4,4,1663070796
2,4,4,1663070796
2,4,4,1663070797
2,4,4,1663070797
2,4,4,1663070798
2,4,4,1663070798
2,4,4,1663070799
2,4,4,1663070799
2,4,4,1663070800
2,4,4,1663070800
2,4,4,1663070801
2,4,4,1663070801
2,4,4,1663070802
2,4,4,1663070802
2,4,4,1663070803
2,4,4,1663070803
2,4,4,1663070804
2,4,4,1663070804
2,4,4,1663070805
2,3,4,1663070805
2,3,4,1663070806
2,3,4,1663070806
2,3,4,1663070807
2,3,4,1663070807
2,3,4,1663070808
2,3,4,1663070808
2,3,4,1663070809
2,3,4,1663070809
2,3,4,1663070810
2,3,4,1663070810
