items_a,items_b,items_c
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,11
9,6,10
9,6,10
9,6,10
9,6,10
9,6,10
9,6,10
9,6,10
9,6,10
9,6,10
9,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,6,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,10
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,5,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,4,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,9
8,3,8
8,3,8
8,3,8
8,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
7,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
6,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,8
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,7
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
5,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,3,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,6
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,5
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
4,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,2,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
3,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,4
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,3
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,1,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
2,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,2
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
1,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
